"","d35_gene_exp_value","d35_ref_gene_exp_value"
"257203_at",4.21952777038336,4.39203675744832
"257204_at",5.04568681219011,4.98038881329149
"257205_at",8.44373855214555,9.71929424990475
"257206_at",8.52077256113666,8.69415993399556
"257207_at",4.04860595139199,3.91520389800855
"257208_at",6.758830786818,7.19245017202145
"257209_at",7.67626781145781,7.06144210754998
"257210_at",4.17439142496843,4.14612527411406
"257211_at",7.71856335031666,7.71737465380334
"257212_at",7.74962351610483,7.29134610089896
"257213_at",7.5446653730924,8.18184235237322
"257214_at",9.18766806723063,9.22735877949345
"257215_at",6.95140714061889,6.82132719173204
"257216_at",10.8466731598893,12.6979174600239
"257217_at",7.31052762870853,8.66876629990058
"257218_at",9.56484297791597,9.71961653288984
"257219_at",7.80605982499379,7.39604780668395
"257220_at",4.0692542142648,4.17894302092177
"257221_at",3.99601682536455,4.03216014767139
"257222_at",9.51445370975731,7.68430527889898
"257223_at",5.48378329032385,5.46717492629788
"257224_at",6.80198257807,7.24646596576185
"257225_s_at",10.4540750076944,9.53495411320904
"257226_at",8.35885590676068,9.07475355533395
"257227_at",10.8358044089962,9.7569381717625
"257228_at",8.94894963849807,9.13743331709417
"257229_at",5.32262399653943,5.1626564634244
"257230_at",5.91330526197923,5.93861416879484
"257231_at",4.09915465897749,4.15610098988491
"257232_at",10.3023380918182,10.5739334800276
"257233_at",5.20188622967682,5.23511068304005
"257234_at",5.06736210800041,4.90360041947875
"257235_at",5.67635607162438,5.82836042360258
"257236_at",8.16866251856153,6.93718813077634
"257237_at",5.34882430093103,6.21522114653725
"257238_at",7.47920754212234,7.72978340383272
"257239_at",8.06356687882563,6.73234266421705
"257240_at",9.05010082266628,9.03989902705457
"257241_at",5.64501471716195,5.66325196901986
"257242_at",5.05751315864107,5.09276236429794
"257243_at",4.74849275130182,4.71466391888361
"257244_at",5.62732511098664,6.71640601138958
"257245_at",5.29256023980556,5.96075779678543
"257246_at",4.76003281653302,4.58424048179596
"257247_at",6.31797783549969,5.81878812144064
"257248_at",7.04369230768979,6.97666256737679
"257249_at",8.65573166552909,9.39216356597738
"257250_at",7.95384575347794,9.82244384011348
"257251_at",10.8411911900578,10.4934567711616
"257252_at",10.2623023152876,10.8147327942019
"257253_at",9.75032919013728,8.36602783951036
"257254_at",4.6990161129439,4.78011807474188
"257255_at",5.08937372296635,4.92977288250496
"257256_at",5.05166606691414,5.0655911892137
"257257_at",4.81065324529985,4.77560180164198
"257258_at",4.4584405645619,4.40066418151951
"257259_at",3.90529576072822,3.93898848049377
"257260_at",7.47717291154883,6.6787904489358
"257261_s_at",4.12775330559585,4.06444662475992
"257262_at",8.83561953072437,6.36327605740326
"257263_at",6.48546776811649,7.10180755414814
"257264_at",6.68172698657989,8.40434461402954
"257265_at",7.12143912919024,7.59820323952106
"257266_at",9.39440555779964,9.06992411099514
"257267_at",5.6604581919661,5.56817942772781
"257268_at",7.82254389073411,8.015792104381
"257269_at",8.3108101018664,8.19970412901339
"257270_at",6.02932451438695,5.87775418236908
"257271_at",6.9611481063202,6.1003739381557
"257272_at",4.66097100264845,4.18585063687761
"257273_at",6.39720480565606,6.41428230764289
"257274_at",4.00272266167358,3.97546892130633
"257275_at",5.41344390565465,5.15475299994611
"257276_at",4.34790104637399,4.34021789116017
"257277_at",6.17311462820414,6.18367978724402
"257278_at",5.95022308711756,5.93423277305726
"257279_at",8.99985679141406,8.77573998269651
"257280_at",5.75716617168446,4.86047914998812
"257281_s_at",6.00989074611678,5.68136529150122
"257282_at",3.63962492668431,3.70884757307378
"257283_at",4.45534965159196,4.48207756942308
"257284_at",4.47559150032332,4.4615412348833
"257285_at",7.36436938565283,6.98594458687995
"257286_s_at",4.29523272517114,4.29087256608318
"257287_at",3.7638771602941,3.6697862047674
"257288_at",6.01259660375911,5.04227229045664
"257289_at",5.00877311987166,4.76635558449285
"257290_at",3.69872824965088,4.19322418779233
"257291_at",8.0703928607859,8.2786363718434
"257292_s_at",4.0708777060931,3.88404023188566
"257293_at",10.9864622753603,10.5212700332028
"257294_at",4.73405000021517,4.65517054994692
"257295_at",7.21304750140158,9.32615689432974
"257296_at",6.9451456177149,7.00293336159609
"257297_at",5.49270322247017,5.43905261550315
"257298_at",4.03332891736668,4.08561169628293
"257299_at",9.53342011148103,8.32544945684672
"257300_at",6.48242926221635,5.16941596884033
"257301_at",3.80741665809964,3.87837004118037
"257302_at",4.57554827665503,4.55437376340529
"257303_at",4.96523383791196,4.94851373442789
"257304_at",5.67257642197965,5.68888285056387
"257305_at",5.49262651734215,5.38853861042421
"257306_at",4.37162045936149,4.29306955520901
"257307_at",5.35585339046774,5.70628443267418
"257308_at",3.84940170036885,3.83715321038402
"257309_at",4.66596637789508,5.0935275203159
"257310_at",8.23751928151578,8.38247578449833
"257311_at",10.5822216345263,9.26476058598414
"257312_at",5.96599730117239,5.90507159483472
"257313_at",12.4091778474126,11.172592381098
"257314_at",6.17626104361188,5.92149472478255
"257315_at",7.95241784197295,10.5079262005206
"257316_at",3.90339603350485,3.9984615715032
"257317_at",5.87872566913518,5.77054793865852
"257318_at",5.19076316797442,5.16905400529678
"257319_at",6.76309341461783,6.90596163428067
"257320_at",5.45788083446897,5.57953171677623
"257321_at",6.45563652709953,6.79774217744749
"257322_at",4.74245256881583,4.80832052868313
"257323_at",4.59388895461109,4.35113330568563
"257324_at",7.45709392716967,6.70897796310015
"257325_at",6.9554829085955,6.47222039311076
"257326_s_at",6.19122041907656,6.19120896482354
"257327_at",6.36841595985145,6.30279072208415
"257328_s_at",5.22841101338502,5.32216025914808
"257329_at",6.29848852081922,6.30917890673499
"257330_at",5.56596155264151,5.60620498005312
"257331_at",4.78771141447474,4.8733225316965
"257332_at",6.39648628643523,6.45785540596232
"257333_at",9.96527990327458,9.63541644088491
"257334_at",8.19384534674659,8.32372457227641
"257335_at",4.89574031303465,4.84234923902177
"257336_at",5.70142529639909,5.49876402465269
"257337_at",6.11543902129762,6.10854117867288
"257338_s_at",7.57725133253494,7.623040209982
"257339_s_at",8.89185760332953,7.9408638417723
"257340_at",4.90262094099482,4.84354838593079
"257341_at",3.81888687299966,3.79903979124069
"257342_at",5.69045667387791,5.72423519202802
"257343_s_at",4.93928535094788,4.83327777154202
"257344_s_at",4.13033567868682,4.18372927412849
"257345_s_at",6.03487657627105,5.77690402796944
"257346_at",4.2673576136293,4.31568942769514
"257347_at",4.21716296477282,4.31766802419308
"257348_at",5.35874454466203,6.33364784598896
"257349_at",4.43948743787351,4.34903636562558
"257350_x_at",4.5150132221516,4.58292369214476
"257351_at",7.59260886561424,7.73571231553244
"257352_at",7.81576021326718,8.01310655273609
"257353_at",4.47036292533731,6.31317895681037
"257354_x_at",4.86217269628554,4.93693925218028
"257355_at",5.19197230762013,5.38674058835102
"257356_s_at",4.49113176493836,4.34011558206251
"257357_at",6.51362894948467,6.55392127712933
"257358_at",4.85926129763761,4.88183568835426
"257359_x_at",5.89787025920931,5.75564741793391
"257360_at",6.09832414833412,6.22829848773673
"257361_at",4.3095878725952,4.37707603776745
"257362_at",4.78298377421553,4.79088452753855
"257363_at",4.94167209006081,5.07179710239105
"257364_at",4.64144436911293,4.64280695946083
"257365_x_at",9.63945005997649,6.22034486733342
"257366_s_at",4.2364971112588,4.17421046331978
"257367_at",4.4986811651479,4.39574623291309
"257368_at",5.39004265480358,5.34077564280114
"257369_at",6.99132216069352,5.62987097895122
"257370_at",5.64294976183745,5.56884840710765
"257371_at",5.41996223381024,5.72563302633115
"257372_at",6.26712270454607,6.26225580907699
"257373_at",4.0857266408546,5.03362003122965
"257374_at",7.47425645617989,6.79435666032006
"257375_at",9.15607334908345,6.96840725863839
"257376_at",4.87723229631924,4.85382554664787
"257377_at",8.98490883796748,8.20959126920904
"257378_s_at",4.52778649462117,4.40247173700852
"257379_x_at",5.69996202858276,5.68554897169389
"257380_at",4.52935462365763,4.59170734009653
"257381_at",4.76806710112764,4.86885159577042
"257382_at",7.08708322025614,8.83434431640653
"257383_at",4.39393563600324,4.39710334447886
"257384_at",4.49647997075819,4.45690796515187
"257385_at",3.82053112541267,3.83758354634726
"257386_at",4.92566167554781,5.58240945546116
"257387_s_at",3.9518796391507,3.9617485960656
"257388_at",4.34850897419651,4.28872075115472
"257389_at",7.14678216483019,7.16683300030296
"257390_x_at",5.32165385301577,5.51145412977738
"257391_at",3.87055163879843,3.88943782877473
"257392_at",5.62893299203643,5.67212889298864
"257393_at",4.00794073099981,4.00766973688234
"257394_at",4.3472450462739,4.39457312406202
"257395_at",5.87264633049668,5.8733618067489
"257396_at",5.7340408174224,5.50803735011926
"257397_at",5.47494802708966,5.45409590429425
"257398_at",7.88751739823124,8.51788414455877
"257399_at",4.31239841447579,4.4419850368412
"257400_s_at",4.3192555916841,4.24248421463445
"257401_at",7.63397597122415,6.68222878415723
"257402_at",3.99845350976418,3.92492621053951
"257403_at",5.57927973604775,6.27588733236671
"257404_at",5.38805554441872,5.33002733495169
"257405_at",4.5287016179206,4.53329615848262
"257406_at",6.49750216034975,6.65332464248161
"257407_at",9.20728255698307,8.53374833911545
"257408_at",4.52275093136665,4.54641713776369
"257409_at",5.252599603941,5.13262146204507
"257410_at",8.10819961436276,8.3485224726898
"257411_s_at",4.50507646024328,4.64758507088253
"257412_at",5.39593470449039,5.97981463202453
"257413_at",8.82487255290549,7.3685212267275
"257414_at",5.55461463797968,5.68583910347386
"257415_at",4.93946075064172,4.93480250844226
"257416_at",5.0460582767412,4.98749924652887
"257417_at",5.14441678030026,4.79362055549783
"257418_at",4.475520532512,4.4405974620616
"257419_at",5.39596773303232,5.47319598083767
"257420_at",5.79328405969739,6.18237907846324
"257421_at",5.1700574145305,5.66152794152191
"257422_at",5.91397299262689,6.14556319801573
"257423_at",6.69430213463768,6.31787241252556
"257424_at",5.65075634276767,5.70542250926687
"257425_at",5.10920344684248,5.21365761998186
"257426_at",7.4852444739507,7.61277840507911
"257427_at",5.22902868906888,5.29707343217578
"257428_at",5.28162569920091,5.4561217070758
"257429_at",5.3902166013119,5.36349887284558
"257430_at",4.61183421522338,4.72439411281699
"257431_at",8.11779725682547,8.11298940669904
"257432_at",5.22967905838805,5.46008981159327
"257433_at",4.53163042740705,4.56790012421541
"257434_at",4.34134194854578,4.22246085368027
"257435_at",8.64552651694527,9.08213361751805
"257436_s_at",3.80703756002627,3.92051878881573
"257437_s_at",3.96175433095361,3.97594670387524
"257438_at",4.26543023677603,4.14678348966457
"257439_at",4.33274470153642,4.41319860643024
"257440_at",3.91518461618966,3.95103129525291
"257441_at",4.33574771826137,4.43432198889176
"257442_at",5.43120778992537,5.66654663029926
"257443_at",4.39650131651763,4.26772957154195
"257444_at",8.4473154494076,8.27501756538952
"257445_x_at",4.84479860425399,4.88306089289683
"257446_at",4.18771061742079,4.17450587302853
"257447_at",5.72732780198756,5.36231933115994
"257448_s_at",4.38359059404061,4.85898048781888
"257449_at",5.22616657452969,5.22627084369647
"257450_at",5.44012940649082,5.73668735227966
"257451_at",7.82565813054831,6.71470753041014
"257452_at",4.28693212947325,4.26214638667252
"257453_at",4.43861642421112,4.41785213069332
"257454_at",4.24862401246389,4.27587705765018
"257455_s_at",4.7274463264768,4.70278102394407
"257456_at",4.32101818764211,4.3243943877075
"257457_at",4.83846053092206,4.64573093588016
"257458_at",4.41526049895801,4.34183255739269
"257459_at",7.63436571616989,7.10500334650911
"257460_at",4.19905297011862,4.8512832093896
"257461_at",5.03048859976902,5.18067634961302
"257462_at",4.06094193831457,4.09781156931057
"257463_at",7.55324926636747,7.95578034439979
"257464_at",4.46320563954316,4.50335721123193
"257465_at",4.42835823700545,4.54977189151117
"257466_at",5.77200321283989,6.17243001129162
"257467_at",7.01426679386603,10.9316807117713
"257468_at",3.9346921148693,3.91786008529468
"257469_at",4.52934401838518,4.61891623256036
"257470_at",6.59289034996011,7.01846564079653
"257471_at",3.88646937765672,3.75208329900753
"257472_at",4.16836844475342,4.2015420767944
"257473_at",5.03285968129141,4.90278828579704
"257474_at",6.38180829648307,7.49273280301047
"257475_at",4.77876339041277,4.59205942818237
"257476_at",4.88428205415423,4.7690908160013
"257477_at",9.31588748056359,8.89208722687374
"257478_at",6.45495549437006,6.37126107665343
"257479_at",4.45382040856912,4.93078879337598
"257480_at",6.82740075715757,7.16867054477892
"257481_at",4.0217350514773,4.03436514731604
"257482_x_at",4.91386296644671,5.15605026269634
"257483_at",5.94080164019839,5.98737631833802
"257484_at",9.42471015719022,9.69542725651814
"257485_at",5.87222029815859,5.96142324296754
"257486_at",5.57943872485286,6.0318272726752
"257487_at",5.08468198120164,5.07285231865488
"257488_s_at",4.34542526911404,4.15022960096386
"257489_at",5.93715905699978,5.98562318476393
"257490_x_at",4.51394595928055,4.31717687757789
"257491_at",3.96283267131122,4.0001881532312
"257492_at",5.19896584412929,5.27556741213203
"257493_at",5.98567346773181,5.97229284816229
"257494_at",5.34296587859885,5.42157228700192
"257495_at",8.4207223312531,8.1198322598403
"257496_s_at",5.50143283562953,5.35586687363112
"257497_at",6.1963015995471,6.08473248513747
"257498_at",4.68676649750819,4.62156518935649
"257499_at",6.00962078435769,6.11671303207607
"257500_s_at",3.74087498185534,3.73332434098036
"257501_at",4.56991137928486,4.62732878556617
"257502_at",6.73475213469622,7.67875116193634
"257503_at",4.87912383967907,5.04325691104231
"257504_at",6.03579725185493,5.98814985143404
"257505_at",5.01091331796632,5.11315509826107
"257506_at",3.82645476792663,3.85946984277618
"257507_at",4.45985697054015,4.27634195248131
"257508_at",3.6826192342557,3.67949755686725
"257509_at",7.08995575229653,4.88576286477292
"257510_at",8.08198160453825,8.64258790955247
"257511_at",4.40681759361753,4.4749063756501
"257512_at",5.80804321296175,6.23463787474753
"257513_s_at",8.08980048898799,8.59868720232962
"257514_at",4.598770294877,4.5074332018547
"257515_at",5.80126739890437,5.76455071584288
"257516_at",7.00088031549992,7.17290631916645
"257517_at",5.95700999524224,6.578248218228
"257518_at",6.61046723710968,6.52393239528815
"257519_at",8.52831172944281,6.74970177846569
"257520_at",3.97158002413912,4.02768802828019
"257521_at",4.20591474705191,4.35376566690749
"257522_at",7.35448175727923,7.45627869103239
"257523_at",4.47966819887885,4.47306606327424
"257524_at",4.38819574976387,4.92328499820465
"257525_at",5.50663261833253,5.3987123066218
"257526_s_at",6.13957962508959,5.99527332951498
"257527_at",5.46582361837202,5.36208883105755
"257528_at",4.99305573562151,5.04737110304362
"257529_at",3.89873720188886,3.90176436329959
